datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1736445600000,3250.46,3270.35,3245.63,3260.16,14587.1581,1736449199999,47540148.421184,132404,8095.0134,26383686.98351,0
1736449200000,3260.17,3268.79,3190.82,3195.63,36953.3121,1736452799999,119075739.701963,197256,15342.6093,49467112.998047,0
1736452800000,3195.63,3214.4,3158.0,3195.55,54616.7903,1736456399999,173904423.620454,400109,24549.9192,78180681.381598,0
1736456400000,3195.55,3226.29,3190.21,3207.43,16850.589,1736459999999,54088112.412695,167684,8477.1296,27211014.80804,0
1736460000000,3207.43,3239.59,3187.58,3224.24,20748.2553,1736463599999,66590528.813094,125824,8369.8744,26900215.203252,0
1736463600000,3224.23,3233.33,3209.99,3219.2,9268.6692,1736467199999,29843661.25502,113378,5013.5997,16142005.716011,0
1736467200000,3219.2,3233.79,3214.11,3222.98,8720.494,1736470799999,28111749.906287,119566,4346.1606,14011343.18228,0
1736470800000,3222.98,3240.24,3213.74,3237.29,10481.3848,1736474399999,33825752.783552,117811,5880.0928,18978505.755146,0
1736474400000,3237.29,3260.47,3230.89,3241.47,11765.7733,1736477999999,38188302.663801,110644,6664.2401,21629916.539237,0
1736478000000,3241.48,3256.0,3239.16,3254.37,7758.615,1736481599999,25200547.608695,80159,3595.1754,11676174.201889,0
1736481600000,3254.36,3265.08,3246.84,3254.2,8337.3664,1736485199999,27134658.123578,79235,3323.8585,10819667.285065,0
1736485200000,3254.21,3281.57,3242.4,3264.18,11603.6494,1736488799999,37861975.813085,106389,6135.112,20028508.307469,0
1736488800000,3264.19,3280.97,3260.0,3278.39,9624.4359,1736492399999,31470076.691092,101692,4017.5105,13140026.434744,0
1736492400000,3278.38,3313.65,3271.02,3296.29,24701.258,1736495999999,81320999.900928,143661,12339.1382,40643468.440382,0
1736496000000,3296.29,3302.0,3288.12,3296.31,14474.4792,1736499599999,47700634.342586,86981,7303.0032,24067611.741553,0
1736499600000,3296.31,3310.8,3290.5,3302.45,15979.6805,1736503199999,52764354.878826,85489,8531.5391,28176465.8942,0
1736503200000,3302.45,3321.25,3297.84,3318.54,10522.1835,1736506799999,34805301.763155,68189,4915.0658,16263429.204754,0
1736506800000,3318.53,3320.8,3295.74,3311.65,17363.6052,1736510399999,57442631.650317,78552,6277.6661,20775498.623305,0
1736510400000,3311.64,3312.52,3293.1,3310.73,10621.6203,1736513999999,35079199.430125,74057,3628.3639,11983767.069695,0
1736514000000,3310.73,3317.03,3215.76,3244.24,80403.3222,1736517599999,261556165.843931,349346,36790.4958,119639354.377235,0
1736517600000,3244.23,3279.39,3235.75,3257.01,40048.9256,1736521199999,130383287.104524,303251,20916.0127,68089871.702612,0
1736521200000,3257.0,3276.34,3193.97,3245.14,57697.7222,1736524799999,186544009.237382,381841,29424.9328,95146778.569148,0
1736524800000,3245.15,3261.84,3232.2,3247.48,23216.5797,1736528399999,75341428.639606,207166,13151.1135,42682420.335857,0
1736528400000,3247.48,3322.49,3242.52,3315.07,30344.343,1736531999999,99650980.495794,204518,15367.2269,50488832.819705,0
1736532000000,3315.06,3315.06,3281.43,3286.67,22616.7283,1736535599999,74590153.472033,175217,9715.1382,32039127.311746,0
1736535600000,3286.67,3299.27,3270.55,3295.66,11624.6174,1736539199999,38198907.349951,106755,6099.9478,20048260.373936,0
1736539200000,3295.65,3295.65,3257.38,3259.59,10231.9101,1736542799999,33472690.791354,101575,4827.7526,15795016.639173,0
1736542800000,3259.57,3274.4,3256.9,3264.85,5626.5976,1736546399999,18374119.484875,41544,3419.041,11164312.577521,0
1736546400000,3264.85,3281.37,3260.0,3273.62,6197.2518,1736549999999,20254342.454972,35403,3623.4689,11841904.870512,0
1736550000000,3273.61,3275.53,3264.77,3267.04,4179.5899,1736553599999,13668321.241539,40077,2227.1285,7283228.41121,0
1736553600000,3267.05,3270.0,3257.42,3265.55,5538.7822,1736557199999,18078364.465456,49425,2666.7841,8705487.316617,0
1736557200000,3265.55,3267.72,3236.54,3245.64,7443.4878,1736560799999,24187195.930332,68918,3012.441,9788389.486063,0
1736560800000,3245.65,3252.24,3237.6,3247.96,5068.2413,1736564399999,16450649.055574,45099,2658.7571,8630683.520919,0
1736564400000,3247.96,3248.56,3231.83,3236.8,5534.5624,1736567999999,17927954.719103,42004,2104.2172,6814855.002006,0
1736568000000,3236.8,3243.0,3230.0,3239.11,4481.0077,1736571599999,14502011.810808,39875,2122.1704,6869485.377137,0
1736571600000,3239.08,3246.22,3233.0,3246.0,3681.7333,1736575199999,11929451.500878,33543,1824.5037,5912407.444097,0
1736575200000,3246.0,3251.13,3237.95,3238.06,4764.008,1736578799999,15463963.87551,37625,2243.8999,7284555.928491,0
1736578800000,3238.06,3244.58,3222.73,3235.72,9117.1608,1736582399999,29462678.115106,44098,2741.1343,8862899.815929,0
1736582400000,3235.72,3240.3,3217.56,3224.64,9500.0823,1736585999999,30683854.598345,47783,3622.6598,11699730.024933,0
1736586000000,3224.64,3244.41,3223.53,3244.0,5395.231,1736589599999,17451051.507772,44544,2895.876,9367370.519302,0
1736589600000,3244.0,3256.1,3243.06,3256.1,6713.2099,1736593199999,21813299.25903,55223,3076.0125,9995999.92063,0
1736593200000,3256.09,3280.5,3254.04,3273.81,12319.6434,1736596799999,40247977.970441,71020,8084.9223,26402380.388116,0
1736596800000,3273.81,3281.23,3267.45,3272.6,4777.0516,1736600399999,15643909.693156,47376,2172.6761,7115283.429995,0
1736600400000,3272.6,3275.62,3258.3,3267.61,8357.3724,1736603999999,27287282.037222,51522,3333.9479,10888977.617303,0
1736604000000,3267.62,3280.0,3258.36,3278.52,5322.3801,1736607599999,17401013.040237,49575,2932.5278,9589010.949351,0
1736607600000,3278.52,3282.94,3266.5,3271.33,4119.3617,1736611199999,13486013.243468,44694,2021.4597,6619205.031368,0
1736611200000,3271.33,3277.9,3262.0,3274.99,5486.8559,1736614799999,17946488.624217,60110,2952.7529,9658944.814272,0
1736614800000,3275.0,3275.78,3259.06,3271.79,5795.2263,1736618399999,18946730.124101,66678,2911.5903,9518747.858079,0
1736618400000,3271.78,3280.94,3267.51,3278.37,5100.0272,1736621999999,16699765.044208,43129,2443.5822,8002570.275136,0
1736622000000,3278.37,3283.54,3269.6,3278.45,4291.9093,1736625599999,14062125.336144,41377,2008.9776,6584422.819344,0
1736625600000,3278.46,3300.69,3275.84,3299.54,6442.2651,1736629199999,21190653.071077,55802,3801.2537,12507111.250561,0
1736629200000,3299.54,3320.18,3299.22,3307.1,12280.4578,1736632799999,40651707.116609,80287,7808.3277,25852006.718978,0
1736632800000,3307.1,3308.5,3286.25,3288.67,5714.0729,1736636399999,18833452.604797,44858,2573.4597,8481668.488877,0
1736636400000,3288.68,3294.43,3281.36,3282.83,4435.6183,1736639999999,14585702.614671,44212,2188.8537,7197983.146487,0
1736640000000,3282.83,3286.98,3278.7,3283.37,4544.4493,1736643599999,14919945.540513,52172,2176.4593,7145321.841381,0
1736643600000,3283.38,3289.41,3274.12,3289.08,4680.602,1736647199999,15361077.459832,40067,2058.4512,6756308.612794,0
1736647200000,3289.08,3289.94,3279.64,3289.79,3637.4813,1736650799999,11949189.664944,27182,2435.2507,8000009.51647,0
1736650800000,3289.78,3290.91,3278.35,3286.0,3475.8512,1736654399999,11413891.355517,31254,1868.6312,6136219.339771,0
1736654400000,3286.0,3289.41,3278.89,3283.49,5420.0322,1736657999999,17795289.825949,22925,1986.8334,6526127.924138,0
1736658000000,3283.5,3285.28,3274.28,3279.8,2907.8463,1736661599999,9538049.517798,24133,1625.142,5330806.10773,0
1736661600000,3279.81,3281.33,3267.37,3270.33,4761.3496,1736665199999,15588597.431341,30927,2892.5025,9471613.852012,0
1736665200000,3270.33,3274.0,3263.49,3266.87,4012.1655,1736668799999,13114339.836726,38152,2058.2742,6728819.386353,0
1736668800000,3266.87,3271.36,3235.47,3239.98,10302.4579,1736672399999,33501297.9974,53282,4488.0955,14595902.462854,0
1736672400000,3239.98,3244.95,3224.49,3238.67,9390.8735,1736675999999,30384926.6475,61397,4015.0017,12993799.43531,0
1736676000000,3238.67,3246.31,3234.21,3244.62,4606.0124,1736679599999,14926106.37116,38741,2052.2537,6651001.654933,0
1736679600000,3244.63,3258.38,3241.5,3253.02,5827.9847,1736683199999,18944799.509585,39072,2934.3684,9537784.375465,0
1736683200000,3253.03,3265.52,3247.97,3250.61,5857.2876,1736686799999,19075406.776431,46110,2282.1041,7433042.950387,0
1736686800000,3250.6,3271.38,3247.89,3267.09,13713.8462,1736690399999,44668642.939577,66231,5616.9954,18304691.76596,0
1736690400000,3267.09,3280.78,3266.0,3269.1,14599.7319,1736693999999,47806986.43322,72937,9598.9145,31431876.993496,0
1736694000000,3269.09,3296.14,3265.5,3285.68,11733.1916,1736697599999,38546757.587738,78857,6426.3208,21115780.977139,0
1736697600000,3285.68,3288.0,3268.66,3281.67,6474.2858,1736701199999,21221425.483284,58219,2488.4818,8157120.562423,0
1736701200000,3281.67,3292.43,3278.37,3288.57,8791.4505,1736704799999,28895078.311027,49988,4024.0746,13225410.440923,0
1736704800000,3288.57,3300.0,3280.74,3285.15,6115.9876,1736708399999,20130844.594944,44881,2488.8902,8191929.189541,0
1736708400000,3285.15,3288.97,3276.89,3280.12,4183.7122,1736711999999,13732076.3312,34573,2034.1089,6676652.421789,0
1736712000000,3280.11,3289.31,3273.58,3281.67,4244.7552,1736715599999,13930829.798091,43314,2026.451,6651229.982414,0
1736715600000,3281.66,3282.94,3263.52,3266.28,6758.2345,1736719199999,22110796.725375,54686,2457.9938,8040645.470038,0
1736719200000,3266.27,3268.2,3234.38,3240.62,13279.9258,1736722799999,43100705.357255,84906,5235.3429,16987443.313536,0
1736722800000,3240.62,3269.22,3239.23,3267.3,5560.4561,1736726399999,18094650.54938,57902,3041.5914,9900468.737133,0
1736726400000,3267.3,3339.0,3265.51,3308.56,27882.9084,1736729999999,92356170.291998,174117,15945.8851,52810405.460232,0
1736730000000,3308.55,3312.4,3252.77,3261.48,22011.3895,1736733599999,72304410.479194,161755,10385.6677,34123104.553516,0
1736733600000,3261.47,3270.95,3237.0,3255.96,15001.7336,1736737199999,48798784.226441,122649,7412.9655,24121304.060841,0
1736737200000,3255.96,3267.33,3235.69,3242.72,9997.4831,1736740799999,32505489.020563,104272,4341.8784,14121320.723536,0
1736740800000,3242.73,3260.49,3238.77,3239.01,12135.1919,1736744399999,39419344.008029,84535,6477.6372,21045272.97269,0
1736744400000,3239.01,3239.01,3213.0,3225.83,15743.3482,1736747999999,50753318.811457,94899,7683.0351,24767119.570283,0
1736748000000,3225.82,3233.53,3181.3,3191.36,19412.2615,1736751599999,62170954.260828,149668,8139.2571,26075532.989871,0
1736751600000,3191.37,3209.74,3183.5,3201.66,12775.6445,1736755199999,40862945.060768,91991,6656.5694,21295677.930281,0
1736755200000,3201.66,3205.9,3161.7,3169.36,19169.4537,1736758799999,60927927.92765,131267,8618.1586,27391109.294844,0
1736758800000,3169.36,3176.98,3124.18,3155.8,39329.0438,1736762399999,124143428.297966,257812,17816.9882,56268594.863006,0
1736762400000,3155.81,3156.84,3106.74,3118.61,44194.6647,1736765999999,138181068.257189,273060,22404.168,70068122.916611,0
1736766000000,3118.61,3123.81,3055.88,3057.16,65456.7109,1736769599999,202021611.407936,331847,28916.3433,89253021.415433,0
1736769600000,3057.15,3085.54,3040.0,3046.96,43707.9838,1736773199999,133739439.571645,324274,22383.7993,68514263.054803,0
1736773200000,3046.97,3091.38,3033.05,3060.05,35718.1624,1736776799999,109633188.44131,250538,18620.136,57168123.933822,0
1736776800000,3060.05,3060.98,2920.0,3034.41,159871.081,1736780399999,480422716.903205,572227,71576.6835,215143801.396438,0
1736780400000,3034.4,3078.04,3026.01,3049.0,68354.3412,1736783999999,208874910.9924,329835,32209.7005,98435667.109214,0
1736784000000,3049.01,3060.51,3005.68,3009.91,41451.9942,1736787599999,125728801.695071,228426,19764.944,59960615.519979,0
1736787600000,3009.91,3037.08,3004.2,3020.79,31014.2351,1736791199999,93570664.891013,193152,17364.4225,52378753.305115,0
1736791200000,3020.79,3034.23,2986.4,3007.6,35346.8651,1736794799999,106215170.718061,247482,17416.5694,52334316.484557,0
1736794800000,3007.61,3037.91,2993.0,3025.07,26030.7461,1736798399999,78554550.558678,215934,13672.4139,41260146.339174,0
1736798400000,3025.06,3104.85,3011.71,3091.36,33191.6844,1736801999999,101592525.901149,216079,19059.3444,58341406.8057,0
1736802000000,3091.36,3120.01,3083.13,3114.39,41226.7796,1736805599999,127898037.52823,204140,20161.9008,62561776.560087,0
1736805600000,3114.39,3143.2,3112.71,3131.96,19047.802,1736809199999,59590474.668852,85677,10257.5781,32086121.632734,0
1736809200000,3131.97,3140.99,3126.0,3137.51,7836.0582,1736812799999,24558701.234806,54612,3670.7554,11505220.318701,0
1736812800000,3137.51,3148.54,3125.65,3134.3,12504.907,1736816399999,39200859.288978,96364,6169.3002,19342874.866068,0
1736816400000,3134.31,3159.6,3133.69,3139.52,14586.5947,1736819999999,45921048.620611,105754,7271.5975,22895322.62197,0
1736820000000,3139.51,3167.38,3132.11,3157.36,12143.3603,1736823599999,38321228.644896,108957,6118.8188,19310510.467245,0
1736823600000,3157.36,3175.51,3155.0,3158.87,10452.1066,1736827199999,33083070.675411,81546,4244.7333,13436837.574444,0
1736827200000,3158.87,3175.0,3158.86,3172.96,7903.4749,1736830799999,25022171.173159,50622,3755.9985,11892606.213998,0
1736830800000,3172.96,3182.69,3159.6,3161.99,10046.3709,1736834399999,31875954.406195,68581,4028.1772,12778208.466886,0
1736834400000,3162.0,3187.95,3158.18,3183.91,8560.6063,1736837999999,27180252.083008,68824,4489.6309,14257379.262289,0
1736838000000,3183.91,3190.07,3171.01,3171.53,8068.483,1736841599999,25657113.809689,53857,3886.5265,12360930.511806,0
1736841600000,3171.53,3192.6,3169.41,3183.78,15312.8645,1736845199999,48738272.472545,95463,8372.1058,26653884.072234,0
1736845200000,3183.78,3256.67,3178.27,3243.89,38015.3134,1736848799999,122708231.200102,197035,21017.0021,67803055.937235,0
1736848800000,3243.9,3244.83,3219.97,3235.31,18555.5103,1736852399999,59938699.865462,109871,9052.9971,29243401.601623,0
1736852400000,3235.31,3235.62,3210.77,3217.62,10058.8023,1736855999999,32395881.07929,68248,4492.9091,14471193.462813,0
1736856000000,3217.61,3220.08,3180.59,3183.32,21352.7501,1736859599999,68218511.404672,105191,7771.3658,24824222.477444,0
1736859600000,3183.33,3233.18,3178.11,3208.7,39577.1601,1736863199999,126999897.665967,222453,20085.8655,64454664.160305,0
1736863200000,3208.71,3233.27,3187.1,3191.56,41858.5887,1736866799999,134436254.803339,210432,17796.0565,57159145.885188,0
1736866800000,3191.56,3216.11,3187.08,3199.45,18096.0346,1736870399999,57983935.993789,125148,8665.4219,27760052.130059,0
1736870400000,3199.45,3203.88,3172.12,3191.13,19722.4958,1736873999999,62864987.043967,151462,8939.4486,28502418.21549,0
1736874000000,3191.12,3212.99,3184.02,3212.6,14614.026,1736877599999,46806261.128416,107050,8125.9637,26032392.161026,0
1736877600000,3212.6,3232.93,3207.23,3225.01,12052.0055,1736881199999,38811268.400406,95993,6195.617,19953219.906801,0
1736881200000,3225.0,3235.99,3212.53,3214.38,10542.0126,1736884799999,33986598.159309,82694,5703.1488,18384822.936416,0
1736884800000,3214.37,3226.29,3194.86,3222.44,11305.8583,1736888399999,36324885.581951,104100,5156.5403,16568319.614169,0
1736888400000,3222.45,3234.0,3212.0,3216.04,7408.4828,1736891999999,23878992.377924,53046,3661.5501,11805037.134618,0
1736892000000,3216.04,3240.69,3213.83,3235.41,6446.6236,1736895599999,20808468.638156,36705,3576.2659,11541927.722681,0
1736895600000,3235.41,3238.0,3222.63,3225.63,5124.0194,1736899199999,16552676.381784,46889,2266.3194,7321618.274436,0
1736899200000,3225.63,3242.65,3217.5,3221.79,10886.1282,1736902799999,35133745.494136,88189,5056.5145,16321564.087614,0
1736902800000,3221.79,3245.77,3217.5,3230.33,18839.5294,1736906399999,60906081.866978,109558,8831.903,28550538.629752,0
1736906400000,3230.34,3240.0,3205.17,3213.09,13913.3244,1736909999999,44774028.012259,94638,5979.3679,19246814.413667,0
1736910000000,3213.1,3241.37,3208.4,3240.79,10208.0462,1736913599999,32881955.392425,65773,4282.8866,13800603.324349,0
1736913600000,3240.8,3252.35,3222.31,3226.41,10061.384,1736917199999,32554308.023312,71775,4995.0889,16163157.782484,0
1736917200000,3226.4,3235.5,3215.73,3230.32,7581.5049,1736920799999,24454951.524002,52266,2919.0711,9416491.666211,0
1736920800000,3230.31,3233.18,3216.62,3230.29,7189.0144,1736924399999,23174537.449966,44492,3085.1095,9946859.402225,0
1736924400000,3230.29,3250.92,3230.29,3233.3,11190.0899,1736927999999,36245452.810269,64721,5682.7761,18406326.647416,0
1736928000000,3233.3,3248.55,3230.5,3232.63,8482.1708,1736931599999,27465238.764898,58916,3587.5033,11614886.068075,0
1736931600000,3232.64,3237.63,3196.71,3199.52,12325.7353,1736935199999,39634217.791983,84036,4587.784,14752561.13771,0
1736935200000,3199.52,3218.61,3198.19,3209.5,9279.9467,1736938799999,29789770.137628,50220,4994.9389,16033407.495153,0
1736938800000,3209.51,3210.23,3186.36,3199.6,11051.1664,1736942399999,35327102.5428,91510,4743.2973,15162937.61663,0
1736942400000,3199.61,3211.91,3186.73,3202.63,10724.6079,1736945999999,34289149.182715,86921,5537.1566,17708499.144095,0
1736946000000,3202.63,3299.07,3202.22,3298.94,63216.9132,1736949599999,206384423.170993,254530,35518.7644,115939069.567916,0
1736949600000,3298.93,3331.78,3276.03,3329.48,51262.6101,1736953199999,169147281.510467,287891,26362.2394,87026650.650538,0
1736953200000,3329.49,3353.82,3324.98,3334.47,41882.4121,1736956799999,139889997.410572,258754,21852.0529,72990403.574588,0
1736956800000,3334.47,3366.54,3334.2,3339.49,25666.0218,1736960399999,85971369.368499,178732,13066.7568,43783817.869906,0
1736960400000,3339.49,3358.95,3323.91,3325.81,16436.6907,1736963999999,54949133.208569,106051,7218.1373,24143048.103055,0
1736964000000,3325.82,3375.71,3325.82,3372.31,13727.1344,1736967599999,46024775.84814,90908,7377.0296,24733017.234139,0
1736967600000,3372.32,3442.59,3368.37,3434.99,36412.04,1736971199999,124211686.047886,158593,20831.3552,71061783.693088,0
1736971200000,3434.99,3473.75,3432.54,3434.01,38976.3346,1736974799999,134410661.585645,180188,19461.723,67122987.66423,0
1736974800000,3434.04,3447.0,3425.15,3432.41,13157.4547,1736978399999,45226141.50919,76083,6427.1327,22096203.081437,0
1736978400000,3432.4,3435.9,3418.4,3430.78,8235.4263,1736981999999,28224589.623615,47836,3920.4346,13435480.556869,0
1736982000000,3430.79,3454.11,3420.61,3451.52,13482.3476,1736985599999,46336759.089824,86907,7662.6947,26345905.994921,0
1736985600000,3451.51,3460.79,3388.5,3398.82,33723.1161,1736989199999,115184049.500422,182099,15478.3459,52885285.470885,0
1736989200000,3398.82,3413.43,3392.62,3403.37,13357.8024,1736992799999,45458936.008144,85093,6865.5052,23366829.609329,0
1736992800000,3403.37,3406.0,3381.6,3384.83,12537.1582,1736996399999,42535434.807922,70800,5237.9414,17770722.944637,0
1736996400000,3384.83,3387.88,3346.0,3363.38,20397.5497,1736999999999,68621289.027729,100668,7601.6283,25573538.433877,0
1737000000000,3363.38,3375.8,3362.0,3375.04,8312.1212,1737003599999,28013482.779089,46365,3785.1547,12757581.587492,0
1737003600000,3375.04,3377.5,3366.0,3368.39,6031.7953,1737007199999,20331713.414683,33907,2088.6244,7042404.14229,0
1737007200000,3368.4,3388.44,3363.21,3380.78,8375.8276,1737010799999,28279391.013331,51698,4844.2796,16360154.526692,0
